Species Name,Stats,Basic Information,Evolutions,Size,Breeding Information,Diet,Habitat,Capabilities,Skills,Level Up Moves,TM/HM Moves,Tutor Moves
DEOXYSAttackForm,"HP:   5
Attack:  18
Defense:  2
Special Attack: 18
Special Defense: 2
Speed:   15
","[T: Psychic]
[BA: Conqueror]
[AA: Download, Telepathy ]
[HA: Transporter]","1: Deoxys             
","Height: 5’ 7”
Weight: 134 lbs.","Gender Ratio: -1
Egg Group: None
Average Hatch Rate: 75 Days    
  
",Nullivore,"Cave
Mountain","Overland 8
Swim 5
Sky 7
Jump 2/2
Power 8

Multiform*
Telekinetic
Telepath","Athl 4d6
Acro 4d6
Combat 6d6+2
Stealth 3d6

Percep 3d6
Focus 5d6","         1  Leer - Normal
         1  Wrap - Normal
         7  Night Shade - Ghost
        13  Teleport - Psychic
        19  Taunt - Dark
        25  Pursuit - Dark
        31  Psychic - Psychic
        37  Superpower - Fighting
        43  Psycho Shift - Psychic
        49  Zen Headbutt - Psychic
        55  Cosmic Power - Psychic
        61  Zap Cannon - Electric
        67  Psycho Boost - Psychic
        73  Hyper Beam - Normal","  A1 Cut, A4 Strength, 03 Psyshock, 04 Calm 
Mind, 06 Toxic, 10 Hidden Power, 11 Sunny Day, 12 Taunt, 13 Ice Beam, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 22 Solar Beam, 24 Thunderbolt, 25 Thunder, 27 Return, 29 Psychic, 30 Shadow Ball, 31 Brick Break, 32 Double Team, 33 Reflect, 39 Rock Tomb, 40 Aerial Ace, 41 Torment, 42 Facade, 44 Rest, 47 Low Sweep, 48 Round, 52 Focus Blast, 53 Energy Ball, 56 Fling, 57 Charge Beam, 68 Giga Impact, 70 Flash, 73 Thunder Wave, 77 Psych Up, 80 Rock Slide, 84 Poison Jab, 85 Dream Eater, 86 Grass Knot, 87 Swagger, 88 Sleep Talk, 90 Substitute, 91 Flash Cannon, 92 Trick Room, 94 Rock Smash, 97 
Dark Pulse, 98 Power-Up Punch
","
Ally Switch, Bind, Body Slam, Counter, Double-Edge, Drain Punch, Dynamic Punch, Gravity, Low 
Kick, Magic Coat, Mega Kick, Mega Punch, Mimic, 
Mud-Slap, Recycle, Role Play, Seismic Toss, Signal 
Beam, Skill Swap, Sleep Talk, Snatch, Snore, Superpower, Stealth Rock, Swift, Telekinesis, Trick, Wonder Room, Zen Headbutt
Multiform
Deoxys may change into its different forms at-will as an Extended Action outside of battle. Prepare stats for its four forms if you intend to use a Deoxys.
"
DEOXYSDefenseForm,"HP:   5
Attack:  7
Defense:  16
Special Attack: 7
Special Defense: 16
Speed:   9
","[T: Psychic]
[BA: Sturdy]
[AA: Download, Telepathy ]
[HA: Transporter   ]","1: Deoxys           
","Height: 5’ 7”
Weight: 134 lbs.","Gender Ratio: -1
Egg Group: None
Average Hatch Rate: 75 Days      
",Nullivore,"Cave
Mountain","Overland 7
Swim 4
Sky 6
Jump 2/2
Power 9
Multiform*
Telekinetic
Telepath","Athl 6d6+2
Acro 2d6
Combat 4d6
Stealth 3d6
Percep 5d6
Focus 5d6","         1  Leer - Normal
         1  Wrap - Normal
         7  Night Shade - Ghost
        13  Teleport - Psychic
        19  Knock Off - Dark
        25  Spikes - Ground
        31  Psychic - Psychic
        37  Snatch - Dark
        43  Psycho Shift - Psychic
        49  Zen Headbutt - Psychic
        55  Amnesia - Psychic
        55  Iron Defense - Steel
        61  Recover - Normal
        67  Psycho Boost - Psychic
        73  Counter - Fighting
        73  Mirror Coat - Psychic","  A1 Cut, A4 Strength, 03 Psyshock, 04 Calm 
Mind, 06 Toxic, 10 Hidden Power, 11 Sunny Day, 12 Taunt, 13 Ice Beam, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 22 Solar Beam, 24 Thunderbolt, 25 Thunder, 27 Return, 29 Psychic, 30 Shadow Ball, 31 Brick Break, 32 Double Team, 33 Reflect, 39 Rock Tomb, 40 Aerial Ace, 41 Torment, 42 Facade, 44 Rest, 47 Low Sweep, 48 Round, 52 Focus Blast, 53 Energy Ball, 56 Fling, 57 Charge Beam, 68 Giga Impact, 70 Flash, 73 Thunder Wave, 77 Psych Up, 80 Rock Slide, 84 Poison Jab, 85 Dream Eater, 86 Grass Knot, 87 Swagger, 88 Sleep Talk, 90 Substitute, 91 Flash Cannon, 92 Trick Room, 94 Rock Smash, 97 Dark Pulse, 98 Power-Up Punch
","
Ally Switch, Bind, Body Slam, Counter, Double-Edge, Drain Punch, Dynamic Punch, Gravity, Iron Defense, Knock Off, Low Kick, Magic Coat, Mega Kick, Mega Punch, Mimic, Mud-Slap, Recycle, Role Play, Seismic Toss, Signal Beam, Skill Swap, Sleep Talk, Snatch, Snore, Stealth Rock, Swift, Telekinesis, Trick, Wonder Room, Zen Headbutt
Multiform
Deoxys may change into its different forms at-will as an Extended Action outside of battle. Prepare stats for its four forms if you intend to use a Deoxys.
"
DEOXYSSpeedForm,"HP:   5
Attack:  10
Defense:  9
Special Attack: 10
Special Defense: 9
Speed:   18
","[T: Psychic]
[BA: Speed Boost]
[AA: Download, Telepathy ]
[HA: Transporter   ]","1: Deoxys           
","Height: 5’ 7”
Weight: 134 lbs.","Gender Ratio: -1
Egg Group: None
Average Hatch Rate: 75 Days      
",Nullivore,"Cave
Mountain","Overland 11
Swim 6
Sky 9
Jump 3/3
Power 6
Multiform*
Telekinetic
Telepath","Athl 3d6
Acro 6d6+2
Combat 4d6
Stealth 3d6

Percep 4d6
Focus 5d6","         1  Leer - Normal
         1  Wrap - Normal
         7  Night Shade - Ghost
        13  Double Team - Normal
        19  Knock Off - Dark
        25  Pursuit - Dark
        31  Psychic - Psychic
        37  Swift - Normal
        43  Psycho Shift - Psychic
        49  Zen Headbutt - Psychic
        55  Agility - Psychic
        61  Recover - Normal
        67  Psycho Boost - Psychic
        73  Extreme Speed - Normal","  A1 Cut, A4 Strength, 03 Psyshock, 04 Calm 
Mind, 06 Toxic, 10 Hidden Power, 11 Sunny Day, 12 Taunt, 13 Ice Beam, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 22 Solar Beam, 24 Thunderbolt, 25 Thunder, 27 Return, 29 Psychic, 30 Shadow Ball, 31 Brick Break, 32 Double Team, 33 Reflect, 39 Rock Tomb, 40 Aerial Ace, 41 Torment, 42 Facade, 44 Rest, 47 Low Sweep, 48 Round, 52 Focus Blast, 53 Energy Ball, 56 Fling, 57 Charge Beam, 68 Giga Impact, 70 Flash, 73 Thunder Wave, 77 Psych Up, 80 Rock Slide, 84 Poison Jab, 85 Dream Eater, 86 Grass Knot, 87 Swagger, 88 Sleep Talk, 90 Substitute, 91 Flash Cannon, 92 Trick Room, 94 Rock Smash, 97 Dark Pulse, 98 Power-Up Punch
","
Ally Switch, Bind, Body Slam, Counter, Double-Edge, Drain Punch, Dynamic Punch, Fire Punch, Gravity, Ice Punch, Knock Off, Low Kick, Magic Coat, Mega Kick, Mega Punch, Mimic, Mud-Slap, Recycle, Role Play, Seismic Toss, Signal Beam, Skill Swap, Sleep Talk, Snatch, Snore, Stealth Rock, Swift, Telekinesis, Thunder Punch, Trick, Wonder Room, Zen Headbutt
Multiform
Deoxys may change into its different forms at-will as an Extended Action outside of battle. Prepare stats for its four forms if you intend to use a Deoxys.
"
DARKRAI,"HP:   7
Attack:  9
Defense:  9
Special Attack: 14
Special Defense: 9
Speed:   13
","[T: Dark]
[BA: Bad Dreams]
[AA: Insomnia, Dreamspinner ]
[HA: Daze   ]","1: Darkrai           
","Height: 4’ 11”
Weight: 111.3 lbs.","Gender Ratio: -1
Egg Group: None
Average Hatch Rate: 75 Days      
",Nullivore,"Forest
NonSpace","Overland 5
Swim 4
Sky 8
Jump 2/3
Power 7
Aura Reader
Darkvision
Dream Mist
Dream Reader
Invisibility
Phasing
Telepath","Athl 2d6+2
Acro 3d6
Combat 3d6+2
Stealth 6d6+1
Percep 4d6
Focus 4d6","         1  Disable - Normal
         1  Ominous Wind - Ghost
         1  Night Shade - Ghost
        11  Quick Attack - Normal
        20  Hypnosis - Psychic
        29  Feint Attack - Dark
        29  Pursuit - Dark
        38  Nightmare - Ghost
        47  Double Team - Normal
        57  Haze - Ice
        66  Dark Void - Dark
        75  Nasty Plot - Dark
        75  Embargo - Dark
        84  Dream Eater - Psychic
        93  Dark Pulse - Dark","  A1 Cut, A4 Strength, 04 Calm Mind, 06 
Toxic, 10 Hidden Power, 11 Sunny Day, 12 Taunt, 13 Ice Beam, 14 Blizzard, 15 Hyper Beam, 17 Protect, 18 Rain Dance, 21 Frustration, 24 Thunderbolt, 25 Thunder, 27 Return, 29 Psychic, 30 Shadow Ball, 31 Brick Break, 32 Double Team, 36 Sludge Bomb, 39 Rock Tomb, 40 Aerial Ace, 41 Torment, 42 Facade, 44 Rest, 46 Thief, 48 Round, 52 Focus Blast, 56 Fling, 57 Charge Beam, 59 Incinerate, 61 Will-O-Wisp, 63 Embargo, 65 Shadow Claw, 66 Payback, 67 Retaliate, 68 Giga Impact, 70 Flash, 73 Thunder Wave, 75 Swords Dance, 77 Psych Up, 80 Rock Slide, 81 X-Scissor, 84 Poison Jab, 85 Dream Eater, 87 Swagger, 88 Sleep Talk, 90 Substitute, 94 Rock Smash, 95 Snarl, 97 Dark Pulse, 98 Power-Up Punch, 100 Confide
","
             Dark Pulse, Dark Void (N), Drain Punch, 
Foul Play, Icy Wind, Knock Off, Last Resort, Mud-Slap, Ominous Wind, Phantom Force, Sleep Talk, Snatch, Snore, Spite, Sucker Punch, Swift, Trick, Wonder Room 
"
CRESSELIA,"HP:   12
Attack:  7
Defense:  12
Special Attack: 8
Special Defense: 13
Speed:   9
","[T: Psychic]
[BA: Levitate]
[AA: Serene Grace, Telepathy ]
[HA: Magic Bounce   ]","1: Cresselia           
","Height: 4’ 11”
Weight: 188.7 lbs.","Gender Ratio: 0%
Egg Group: None
Average Hatch Rate: 75 Days      
",Herbivore,"Forest
Rainforest","Overland 5
Swim 4
Sky 7
Jump 1/2
Power 8
Aura Reader
Dream Reader
Glow
Telekinetic
Telepath","Athl 3d6
Acro 3d6
Combat 3d6+2
Stealth 4d6
Percep 5d6+2
Focus 5d6","         1  Confusion - Psychic
         1  Double Team - Normal
        11  Safeguard - Normal
        20  Mist - Ice
        29  Aurora Beam - Ice
        38  Future Sight - Psychic
        47  Slash - Normal
        57  Moonlight - Fairy
        66  Psycho Cut - Psychic
        75  Psycho Shift - Psychic
        84  Lunar Dance - Psychic
        93  Psychic - Psychic
 99  Moonblast - Fairy","  03 Psyshock, 04 Calm Mind, 06 Toxic, 10 
Hidden Power, 11 Sunny Day, 13 Ice Beam, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 22 Solar Beam, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 42 Facade, 44 Rest, 45 Attract, 48 Round, 53 Energy Ball, 57 Charge Beam, 68 Giga Impact, 70 Flash, 73 Thunder Wave, 77 Psych Up, 85 Dream Eater, 86 Grass Knot, 87 Swagger, 88 Sleep Talk, 90 Substitute, 92 Trick Room
","
            Fury Cutter, Gravity, Helping Hand, Icy Wind, Lunar Dance (N), Magic Coat, Magic Room, Moonlight (N), Mud-Slap, Psycho Cut (N), Psycho Shift (N), Recycle, Role Play, Signal Beam, Snore, Swift, Telekinesis, Trick, Zen Headbutt 
"
KYOGRE,"HP:   10
Attack:  10
Defense:  9
Special Attack: 15
Special Defense: 14
Speed:   9
","[T: Water]
[BA: Drizzle]
[AA: Hydration, Swift Swim]
[HA: Gulp   ]","1: Kyogre           
","Height: 14’ 9”
Weight: 776 lbs.","Gender Ratio: -1
Egg Group: None
Average Hatch Rate: 75 Days      
",Omnivore,"Arctic
Ocean","Overland 4
Swim 12
Jump 1/1
Power 12
Fountain
Gilled
Glow
Naturewalk (Ocean)
Mountable 2","Athl 4d6+2
Acro 4d6
Combat 5d6
Stealth 2d6

Percep 3d6+2
Focus 4d6"," 1  Ancient Power - Rock
         1  Water Pulse - Water
         5  Scary Face - Normal
 15  Aqua Tail - Water
        20  Body Slam - Normal
        30  Aqua Ring - Water
        35  Ice Beam - Ice
        45  Origin Pulse - Rock
 50  Calm Mind - Psychic
       60  Muddy Water - Water
        65  Sheer Cold - Ice
       75  Hydro Pump - Water
        80  Double-Edge - Normal
       90  Water Spout - Water","  A3 Surf, A4 Strength, A5 Waterfall, A6 Dive, 
04 Calm Mind, 05 Roar, 06 Toxic, 07 Hail, 10 Hidden Power, 13 Ice Beam, 14 Blizzard, 15 Hyper Beam, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 24 Thunderbolt, 25 Thunder, 26 Earthquake, 27 Return, 31 Brick Break, 32 Double Team, 39 Rock Tomb, 42 Facade, 44 Rest, 48 Round, 55 Scald, 68 Giga Impact, 73 Thunder Wave, 77 Psych Up, 78 Bulldoze, 80 Rock Slide, 87 Swagger, 88 Sleep Talk, 90 Substitute, 94 Rock Smash
","
             Ancient Power, Aqua Tail, Block, Defense 
Curl, Dive, Icy Wind, Iron Head, Mud-Slap, Signal Beam, Sleep Talk, Snore, Swift, Uproar 
"
GROUDON,"HP:   10
Attack:  15
Defense:  14
Special Attack: 10
Special Defense: 9
Speed:   9
","[T: Ground]
[BA: Drought]
[AA: Solar Power, Sun Blanket]
[HA: Sand Force   ]","1: Groudon           
","Height: 11’ 6”
Weight: 2094.4 lbs.","Gender Ratio: -1
Egg Group: None
Average Hatch Rate: 75 Days      
",Omnivore,"Cave
Desert
Mountain","Overland 8
Swim 6
Burrow 8
Jump 2/2
Power 14
Firestarter
Groundshaper
Glow
Heater
Materializer
Mountable 1
Naturewalk (Mountain, Cave)
Tremorsense","Athl 5d6+2
Acro 3d6
Combat 5d6
Stealth 2d6
Percep 4d6
Focus 3d6+2"," 1  Ancient Power - Rock
         1  Mud Shot - Ground
         5  Scary Face - Normal
       15  Earth Power - Ground
        20  Lava Plume - Fire
        30  Rest - Psychic
        35  Earthquake - Ground
        45  Precipice Blades - Ground
        50  Bulk Up - Fighting
       60  Solar Beam - Grass
        65  Fissure - Ground
        75  Fire Blast - Fire
       80  Hammer Arm - Fighting
       90  Eruption - Fire","  
A1 Cut, A4 Strength, 01 Hone Claws, 02 Dragon 
Claw, 05 Roar, 06 Toxic, 08 Bulk Up, 10 Hidden Power, 11 Sunny Day, 15 Hyper Beam, 17 Protect, 20 Safeguard, 21 Frustration, 22 Solar Beam, 23 Smack Down, 24 Thunderbolt, 25 Thunder, 26 Earthquake, 27 Return, 28 Dig, 31 Brick Break, 32 Double Team, 35 Flamethrower, 37 Sandstorm, 38 Fire Blast, 39 Rock Tomb, 40 Aerial Ace, 42 Facade, 44 Rest, 48 Round, 50 Overheat, 52 Focus Blast, 56 Fling, 59 Incinerate, 65 Shadow Claw, 68 Giga Impact, 69 Rock Polish, 71 Stone Edge, 73 Thunder Wave, 75 Swords Dance, 77 Psych Up, 78 Bulldoze, 80 Rock Slide, 82 Dragon Tail, 87 Swagger, 88 Sleep Talk, 90 Substitute, 94 Rock Smash, 98 Power-Up Punch
","             Ancient Power, Block, Body Slam, Counter, 
Defense Curl, Double-Edge, Dragon Pulse, Dynamic Punch, Earth Power, Fire Punch, Fury Cutter, Iron Head, Iron Tail, Mega Kick, Mega Punch, Mud-Slap, Rollout, Seismic Toss, Sleep Talk, Snore, Stealth Rock, Swift, Thunder Punch, Uproar 
"
RAYQUAZA,"HP:   11
Attack:  15
Defense:  9
Special Attack: 15
Special Defense: 9
Speed:   10
","[T: Dragon, Flying]
[BA: Air Lock]
[AA: Marvel Scale, Rocket ]
[HA: Pressure   ]","1: Rayquaza           
","Height: 23’ 0”
Weight: 455.3 lbs.","Gender Ratio: -1
Egg Group: None
Average Hatch Rate: 75 Days      
",Omnivore,Mountain,"Overland 6
Swim 8
Sky 10
Burrow 6
Jump 6/6
Power 11
Aura Reader
Glow
Guster
Telepath
Mountable 3
Delta Evolver","Athl 4d6
Acro 6d6+2
Combat 5d6
Stealth 2d6
Percep 4d6
Focus 4d6","         1  Twister - Dragon
         5  Scary Face - Normal
 15  Ancient Power - Rock
 20  Crunch - Dark
 30  Air Slash - Flying
        35  Rest - Psychic
        45  Extreme Speed - Normal
       50  Dragon Pulse - Dragon
        60  Dragon Dance - Dragon
        65  Fly - Flying
       75  Hyper Voice - Normal
       80  Outrage - Dragon
        90  Hyper Beam - Normal","  A2 Fly, A3 Surf, A4 Strength, A5 Waterfall, 
A6 Dive, 01 Hone Claws, 02 Dragon Claw, 05 Roar, 06 Toxic, 08 Bulk Up, 10 Hidden Power, 11 Sunny Day, 13 Ice Beam, 14 Blizzard, 15 Hyper Beam, 17 Protect, 18 Rain Dance, 21 Frustration, 22 Solar Beam, 24 Thunderbolt, 25 Thunder, 26 Earthquake, 27 Return, 31 Brick Break, 32 Double Team, 35 Flamethrower, 37 Sandstorm, 38 Fire Blast, 39 Rock Tomb, 40 Aerial Ace, 42 Facade, 44 Rest, 48 Round, 49 Echoed Voice, 50 Overheat, 52 Focus Blast, 53 Energy Ball, 56 Fling, 58 Sky Drop, 59 Incinerate, 65 Shadow Claw, 68 Giga Impact, 71 Stone Edge, 73 Thunder Wave, 74 Gyro Ball, 75 Swords Dance, 77 Psych Up, 78 Bulldoze, 80 Rock Slide, 82 Dragon Tail, 87 Swagger, 88 Sleep Talk, 90 Substitute, 94 Rock Smash
","
             Ancient Power, Aqua Tail, Bind, Body Slam, 
Dive, Double-Edge, Draco Meteor, Dragon Ascent, Dragon Pulse, Earth Power, Fury Cutter, Hyper Voice, Icy Wind, Iron Head, Iron Tail, Mud-Slap, Outrage, Snore, Swift, Tailwind, Twister, Uproar 
"
RESHIRAM,"HP:   10
Attack:  12
Defense:  10
Special Attack: 15
Special Defense: 12
Speed:   9
","[T: Dragon, Fire]
[BA: Turboblaze]
[AA: Flash Fire, Sun Blanket]
[HA: Inner Focus   ]","1: Reshiram          
","Height: 10’ 6”
Weight: 727.5 lbs.","Gender Ratio: -1
Egg Group: None
Average Hatch Rate: 75 Days      
",Omnivore,NonSpace,"Overland 8
Swim 6
Sky 7
Jump 2/2
Power 10
Heater
Egg Warmer
Firestarter
Telepath
Mountable 1","Athl 4d6
Acro 3d6
Combat 4d6
Stealth 2d6
Percep 3d6
Focus 5d6+3","      1  Dragon Rage - Dragon
      1  Fire Fang - Fire
      8  Imprison - Psychic
     15  Ancient Power - Rock
     22  Flamethrower - Fire
     29  Dragon Breath - Dragon
     36  Slash - Normal
     43  Extrasensory - Psychic
        50  Fusion Flare - Fire
     54  Dragon Pulse - Dragon
     64  Imprison - Psychic
     71  Crunch - Dark
        78  Fire Blast - Fire
     85  Outrage - Dragon
     92  Hyper Voice - Normal
        100 Blue Flare - Fire","         A1 Cut, A2 Fly, A4 Strength, 01 Hone Claws, 
02 Dragon Claw, 06 Toxic, 10 Hidden Power, 11 Sunny Day, 15 Hyper Beam, 16 Light Screen, 17 Protect, 20 Safeguard, 21 Frustration, 22 Solar Beam, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 35 Flamethrower, 38 Fire Blast, 39 Rock Tomb, 42 Facade, 43 Flame Charge, 44 Rest, 48 Round, 49 Echoed Voice, 50 Overheat, 51 Steel Wing, 52 Focus Blast, 56 Fling, 59 Incinerate, 61 Will-O-Wisp, 65 Shadow Claw, 66 Payback, 68 Giga Impact, 71 Stone Edge, 80 Rock Slide, 82 Dragon Tail, 87 Swagger, 88 Sleep Talk, 90 Substitute, 94 Rock Smash
","
 Draco Meteor, Dragon Pulse, Earth Power, 
Heat Wave, Hyper Voice, Outrage, Roost, Sleep Talk, Snore, Tailwind, Zen Headbutt
"
ZEKROM,"HP:   10
Attack:  15
Defense:  12
Special Attack: 12
Special Defense: 10
Speed:   9
","[T: Dragon, Electric]
[BA: Teravolt]
[AA: Motor Drive, Hydration ]
[HA: Inner Focus   ]","1: Zekrom          
","Height: 9’ 6”
Weight: 760.6 lbs.","Gender Ratio: -1
Egg Group: None
Average Hatch Rate: 75 Days       
",Omnivore,NonSpace,"Overland 8
Swim 6
Sky 7
Jump 2/2
Power 12
Glow
Zapper
Telepath
Mountable 1","Athl 5d6+2
Acro 4d6+1
Combat 5d6
Stealth 2d6
Percep 3d6
Focus 3d6","      1  Dragon Rage - Dragon
      1  Thunder Fang - Electric
      8  Imprison - Psychic
     15  Ancient Power - Rock
     22  Thunderbolt - Electric
     29  Dragon Breath - Dragon
     36  Slash - Normal
     43  Zen Headbutt - Psychic
        50  Fusion Bolt - Electric
     54  Dragon Claw - Dragon
     64  Imprison - Psychic
     71  Crunch - Dark
        78  Thunder - Electric
     85  Outrage - Dragon
     92  Hyper Voice - Normal
        100 Bolt Strike - Electric","         A1 Cut, A2 Fly, A4 Strength, 01 Hone Claws, 
02 Dragon Claw, 06 Toxic, 10 Hidden Power, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 24 Thunderbolt, 25 Thunder, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 39 Rock Tomb, 42 Facade, 44 Rest, 48 Round, 49 Echoed Voice, 51 Steel Wing, 52 Focus Blast, 56 Fling, 57 Charge Beam, 65 Shadow Claw, 66 Payback, 68 Giga Impact, 70 Flash, 71 Stone Edge, 72 Volt Switch, 73 Thunder Wave, 80 Rock Slide, 82 Dragon Tail, 87 Swagger, 88 Sleep Talk, 90 Substitute, 91 Flash Cannon, 93 Wild Charge, 94 Rock Smash
","
 Draco Meteor, Dragon Pulse, Earth Power, 
Hyper Voice, Magnet Rise, Outrage, Roost, Signal Beam, Sleep Talk, Snore, Tailwind, Thunder Punch, Zen Headbutt
"
KYUREM,"HP:   13
Attack:  13
Defense:  9
Special Attack: 13
Special Defense: 9
Speed:   10
","[T: Dragon, Ice]
[BA: Pressure]
[AA: Winter’s Kiss, Snow Cloak]
[HA: Inner Focus   ]","1: Kyurem          
","Height: 9’ 10”
Weight: 716.5 lbs.","Gender Ratio: -1
Egg Group: None
Average Hatch Rate: 75 Days       
",Omnivore,NonSpace,"Overland 6
Swim 6
Sky 6
Jump 2/2

Power 10
Aura Reader
Chilled
Freezer
Telepath
Mountable 1","Athl 6d6
Acro 3d6
Combat 4d6+4
Stealth 3d6
Percep 4d6
Focus 4d6","      1  Dragon Rage - Dragon
      1  Icy Wind - Ice
      8  Imprison - Psychic
     15  Ancient Power - Rock
     22  Ice Beam - Ice
     29  Dragon Breath - Dragon
     36  Slash - Normal
     43  Scary Face - Normal
        50  Glaciate - Ice
     57  Dragon Pulse - Dragon
     64  Imprison - Psychic
     71  Endeavor - Normal
        78  Blizzard - Ice
     85  Outrage - Dragon
     92  Hyper Voice - Normal","         A1 Cut, A2 Fly, A4 Strength, 01 Hone Claws, 
02 Dragon Claw, 06 Toxic, 07 Hail, 10 Hidden Power, 11 Sunny Day, 13 Ice Beam, 14 Blizzard, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 39 Rock Tomb, 42 Facade, 44 Rest, 48 Round, 49 Echoed Voice, 51 Steel Wing, 52 Focus Blast, 56 Fling, 65 Shadow Claw, 66 Payback, 68 Giga Impact, 71 Stone Edge, 80 Rock Slide, 82 Dragon Tail, 87 Swagger, 88 Sleep Talk, 90 Substitute, 91 Flash Cannon, 94 Rock Smash
","
 Draco Meteor, Dragon Pulse, Earth Power, 
Endeavor, Hyper Voice, Icy Wind, Iron Head, Outrage, Roost, Signal Beam, Sleep Talk, Snore, Zen Headbutt
"
KYUREMZekromFusionForm,"HP:   13
Attack:  17
Defense:  10
Special Attack: 12
Special Defense: 9
Speed:   10
","[T: Dragon, Ice]
[BA: Teravolt]
[AA: Motor Drive, Hydration ]
[HA: Inner Focus   ]","1: Kyurem          
","Height: 9’ 10”
Weight: 716.5 lbs.","Gender Ratio: -1
Egg Group: None
",Omnivore,NonSpace,"Overland 6
Swim 6
Sky 6
Jump 2/2

Power 10
Aura Reader
Chilled
Freezer
Telepath
Mountable 1","Athl 6d6
Acro 3d6
Combat 4d6+4
Stealth 3d6
Percep 4d6
Focus 4d6","      1  Dragon Rage - Dragon
      1  Icy Wind - Ice
      8  Imprison - Psychic
     15  Ancient Power - Rock
     22  Ice Beam - Ice
     29  Dragon Breath - Dragon
     36  Slash - Normal
        43  Fusion Bolt - Electric
        50  Freeze Shock - Ice
     57  Dragon Pulse - Dragon
     64  Imprison - Psychic
     71  Endeavor - Normal
        78  Blizzard - Ice
     85  Outrage - Dragon
     92  Hyper Voice - Normal","         A1 Cut, A2 Fly, A4 Strength, 01 Hone Claws, 
02 Dragon Claw, 06 Toxic, 07 Hail, 10 Hidden Power, 11 Sunny Day, 13 Ice Beam, 14 Blizzard, 15 Hyper Beam, 16 Light Screen, 17 Protect, 18 Rain Dance, 20 Safeguard, 21 Frustration, 27 Return, 29 Psychic, 30 Shadow Ball, 32 Double Team, 33 Reflect, 39 Rock Tomb, 42 Facade, 44 Rest, 48 Round, 49 Echoed Voice, 51 Steel Wing, 52 Focus Blast, 56 Fling, 65 Shadow Claw, 66 Payback, 68 Giga Impact, 71 Stone Edge, 80 Rock Slide, 82 Dragon Tail, 87 Swagger, 88 Sleep Talk, 90 Substitute, 91 Flash Cannon, 94 Rock Smash
","
 Draco Meteor, Dragon Pulse, Earth Power, 
Endeavor, Hyper Voice, Icy Wind, Iron Head, Outrage, Roost, Signal Beam, Sleep Talk, Snore, Zen Headbutt
"
